GeneID,Symbol,Score,P-value
5934,RBL2,0.300543897,0.126879331
546,ATRX,0.216316904,0.127105669
56479,KCNQ5,0.2540746,0.127146518
57180,ACTR3B,-0.233989954,0.127220332
58505,OSTC,-0.356001289,0.12729883
7143,TNR,0.267718435,0.127359561
4664,NAB1,-0.312842273,0.127382744
8723,SNX4,-0.268595957,0.127420409
145553,MDP1,-0.56375217,0.127426128
8802,SUCLG1,-0.298748123,0.127447623
23193,GANAB,0.214631442,0.127518269
283899,INO80E,-0.304142183,0.127530203
92737,DNER,-0.19939367,0.127585287
55090,MED9,-0.265996099,0.127594268
90135,BTBD6,-0.323265411,0.127618621
1728,NQO1,0.647539139,0.127832117
57535,ELAPOR1,-0.354953143,0.127910594
23380,SRGAP2,0.237654982,0.127947009
57609,DIP2B,0.296761865,0.128103325
202052,DNAJC18,0.226710903,0.128236005
3037,HAS2,-1.812539777,0.128255481
80256,ATOSB,-0.343904267,0.128263531
55813,UTP6,0.280406181,0.128346809
2549,GAB1,0.331961098,0.128421381
83648,FAM167A,0.359605756,0.128510535
256364,EML3,0.645738373,0.128584237
57634,EP400,0.29599215,0.12863276
11057,ABHD2,-0.323377543,0.128665756
6642,SNX1,-0.26644261,0.128937113
10328,EMC8,0.268812387,0.128945566
339829,CCDC39,0.581003997,0.128968176
51377,UCHL5,-0.600353237,0.129044489
11080,DNAJB4,-0.241604063,0.12913332
84958,SYTL1,-1.155005712,0.129153317
64860,ARMCX5,-0.333286687,0.129221301
55224,ETNK2,-0.733136581,0.129257465
55187,VPS13D,0.292774196,0.129296804
54602,NDFIP2,-0.233883453,0.129344879
79832,QSER1,0.338292317,0.129457807
7802,DNALI1,0.579460869,0.129554267
79899,PRR5L,-0.842502619,0.129613121
127281,PRXL2B,-0.373990555,0.129762761
25796,PGLS,-0.401819384,0.129849313
10156,RASA4,-0.819429627,0.129914173
1452,CSNK1A1,-0.199030006,0.129915587
3127,HLA-DRB5,-1.335710923,0.130004274
284611,EEIG2,0.265320986,0.130006871
79065,ATG9A,0.229576608,0.130114626
23769,FLRT1,0.28573545,0.13019058
400891,LRRC74B,0.917502401,0.130317572
54929,TMEM161A,-0.333926153,0.130351075
54931,TRMT10C,-0.42356281,0.130384574
51631,LUC7L2,0.218249929,0.130396357
29904,EEF2K,0.386148036,0.130550814
29777,ABT1,-0.412616377,0.130773568
79706,PRKRIP1,-0.372763417,0.130820574
2736,GLI2,0.848122751,0.130931895
2010,EMD,-0.306025119,0.130996113
91526,ANKRD44,0.441177604,0.131096532
10066,SCAMP2,0.389338427,0.131103131
81691,REXO5,-1.366212469,0.131193487
83854,ANGPTL6,-0.497809022,0.131209227
57718,PPP4R4,-0.321519581,0.131233254
5305,PIP4K2A,-0.289814523,0.131377967
3720,JARID2,-0.343798799,0.13151316
10277,UBE4B,0.224256027,0.131599747
64319,FBRS,0.323773732,0.131614356
7841,MOGS,-0.310360139,0.131631994
5413,SEPTIN5,-0.195406522,0.131670484
2762,GMDS,-0.47667266,0.131781548
27247,NFU1,-0.378709619,0.131786836
23390,ZDHHC17,0.244317534,0.131848564
93233,ODAD1,0.561797663,0.131972174
9338,TCEAL1,-0.497960131,0.132009963
81929,SEH1L,-0.276731451,0.132132783
81602,CDADC1,0.284975546,0.132144227
10456,HAX1,-0.57001378,0.132261028
140901,STK35,0.318254752,0.132319995
7150,TOP1,-0.238115653,0.1324029
240,ALOX5,-1.078189705,0.132472742
10471,PFDN6,-0.36636857,0.132782406
112616,CMTM7,-1.464007772,0.132859328
93081,TEX30,-0.8176068,0.132876018
84795,PYROXD2,0.775358917,0.132912877
55172,DNAAF2,-0.458021355,0.132933974
2812,GP1BB,-0.412506081,0.132986236
100188893,TOMM6,-0.337020707,0.133012333
11065,UBE2C,-1.500528267,0.133038011
47,ACLY,-0.201795638,0.133039648
9255,AIMP1,-0.358679608,0.133046628
27306,HPGDS,-1.285370228,0.133139621
26958,COPG2,-0.306882892,0.13314515
64900,LPIN3,-0.643357035,0.133167518
10299,MARCHF6,0.209433228,0.133169669
140606,SELENOM,-0.344110869,0.13356651
144406,CFAP251,0.385936661,0.133580645
360023,ZBTB41,0.29430972,0.133919668
57222,ERGIC1,-0.254928829,0.133927297
847,CAT,0.249360462,0.133940324
54874,FNBP1L,0.204678994,0.133943933
23097,CDK19,0.276935346,0.133979656
57523,NYNRIN,0.403435726,0.134042646
340990,OTOG,-1.785909175,0.134203793
158427,TSTD2,0.42026872,0.134211946
51099,ABHD5,0.366676867,0.134403033
50624,CUZD1,-2.958315744,0.134494491
57470,LRRC47,-0.249117204,0.134502918
7515,XRCC1,-0.45420134,0.134514478
56915,EXOSC5,-0.673249909,0.134546395
11171,STRAP,-0.22762189,0.134658945
346653,GARIN1A,-1.818962163,0.134709418
9672,SDC3,0.204606409,0.134734494
7042,TGFB2,-0.348387812,0.134752723
283987,HID1,-0.229139706,0.134851198
4205,MEF2A,0.207796262,0.134862606
84465,MEGF11,-0.258623975,0.134870612
124401,ANKS3,-0.459725899,0.134894196
57458,TMCC3,0.344057533,0.13501979
89944,GLB1L2,0.708783421,0.135159052
5204,PFDN5,-0.35971058,0.135225198
4794,NFKBIE,-0.646733715,0.13524616
9532,BAG2,-0.392243029,0.135506426
3364,HUS1,0.419237218,0.135551959
1268,CNR1,-0.22725068,0.135587405
4733,DRG1,-0.235235629,0.135629321
1612,DAPK1,0.243899024,0.135640687
10284,SAP18,-0.333517144,0.135642314
22901,ARSG,0.496761571,0.135682674
93621,MRFAP1,-0.256641381,0.135739217
51596,CUTA,-0.378832197,0.135761599
8165,AKAP1,0.263417369,0.135807098
11096,ADAMTS5,-0.641002858,0.135825595
2590,GALNT2,-0.219566431,0.135864787
80339,PNPLA3,0.481781877,0.136000691
11054,OGFR,-0.301250218,0.136200808
1537,CYC1,-0.216398178,0.136249387
3020,H3-3A,-0.231766928,0.136259779
2702,GJA5,-2.202416578,0.136351265
57795,BRINP2,0.206312469,0.136401539
2194,FASN,0.251857128,0.136439065
79836,LONRF3,-0.498882414,0.136502402
3613,IMPA2,-1.004532544,0.136528511
55716,LMBR1L,-0.581355755,0.136655459
93082,NEURL3,-2.578175109,0.13686347
128308,MRPL55,-0.440630877,0.137080459
55898,UNC45A,-0.304188,0.137112771
27248,ERLEC1,0.303304358,0.137189558
55628,ZNF407,0.392474736,0.137228486
2131,EXT1,-0.24738985,0.137259021
9037,SEMA5A,0.308324961,0.137310638
493860,CCDC73,0.563386671,0.13735326
125150,ZSWIM7,-0.526443731,0.137364378
375307,CATIP,0.685040117,0.137485646
81689,ISCA1,-0.295443775,0.137494062
28985,MCTS1,-0.381979766,0.137582015
345930,ECT2L,1.880196332,0.137584738
54904,NSD3,0.270169327,0.137629595
7384,UQCRC1,-0.21700238,0.137647317
4716,NDUFB10,-0.367033248,0.13767674
26262,TSPAN17,-0.458272779,0.13770141
51065,RPS27L,-0.422336595,0.13774231
399979,SNX19,0.239850684,0.137753423
161424,NOP9,-0.330386461,0.13796653
9266,CYTH2,-0.331410887,0.138081667
2252,FGF7,-1.255040601,0.138106149
203286,ANKS6,0.797422712,0.138227657
302,ANXA2,-0.337899149,0.138239137
4140,MARK3,-0.211028616,0.138259126
6222,RPS18,-0.385159112,0.138305277
5686,PSMA5,-0.481705561,0.138554227
91947,ARRDC4,-0.335667629,0.138576174
4982,TNFRSF11B,-1.507362546,0.138602052
521,ATP5ME,-0.422128609,0.138833397
23255,MTCL1,0.296051678,0.138933902
29843,SENP1,0.427531896,0.138969066
222255,ATXN7L1,0.291662008,0.139013942
57136,APMAP,-0.247310471,0.139016273
5902,RANBP1,-0.369679258,0.139142917
55001,TTC22,1.135200766,0.139329142
11079,RER1,-0.27343641,0.139396767
6833,ABCC8,0.529164779,0.139487656
9861,PSMD6,-0.286927274,0.139523039
26273,FBXO3,0.24672585,0.139538389
90865,IL33,-0.844736645,0.139573215
135114,HINT3,0.323940252,0.139713138
1300,COL10A1,-1.251821715,0.139733652
55968,NSFL1C,-0.317892452,0.139845672
9951,HS3ST4,-0.354083744,0.139882617
55920,RCC2,-0.22272909,0.139939096
26297,SERGEF,-0.312288533,0.140078534
55727,BTBD7,0.373341603,0.140210794
84898,PLXDC2,0.223509024,0.140244419
51077,FCF1,-0.578135538,0.140254706
7251,TSG101,-0.339034876,0.140280964
10617,STAMBP,-0.299576406,0.140346253
54566,EPB41L4B,0.329626245,0.140353243
10541,ANP32B,-0.379137932,0.140374124
23404,EXOSC2,-0.382564095,0.140455549
7280,TUBB2A,-0.220140075,0.140524898
6505,SLC1A1,-0.206382904,0.140552613
4907,NT5E,-0.586754639,0.140675719
22828,SCAF8,0.264676966,0.140774096
51617,NSG2,-0.206049112,0.140890904
10949,HNRNPA0,-0.225052585,0.140905323
171023,ASXL1,0.276504596,0.140921334
51574,LARP7,-0.449778427,0.140952779
112752,IFT43,-0.527666661,0.140990502
11176,BAZ2A,0.315726604,0.140996403
4009,LMX1A,-1.429483532,0.141000253
706,TSPO,-0.621924401,0.141006729
55145,THAP1,-0.436955669,0.141049652
2710,GK,-0.302838838,0.141170306
80714,PBX4,-1.340099602,0.141245672
10608,MXD4,0.311436522,0.14124957
100381270,ZBED6,0.457702526,0.141370348
57654,UVSSA,0.460556632,0.141370905
65055,REEP1,-0.199136744,0.141414319
132949,AASDH,-0.678856299,0.141468843
65003,MRPL11,-0.387007912,0.141506967
4668,NAGA,-0.329744384,0.141660332
51082,POLR1D,-0.340609676,0.141664975
84445,LZTS2,-0.302461084,0.141676114
10186,LHFPL6,-0.279435203,0.14176656
254065,BRWD3,0.368674506,0.141829925
57553,MICAL3,0.280542653,0.141836579
7347,UCHL3,-0.388420326,0.141849854
6599,SMARCC1,0.234790826,0.141874352
4232,MEST,-0.254912433,0.141951031
80820,EEPD1,-0.316459424,0.141976327
6531,SLC6A3,-1.074649087,0.141988345
55599,RNPC3,0.301412645,0.142052473
2119,ETV5,-0.251861553,0.142187828
91828,EXOC3L4,0.541624011,0.142267349
51530,ZC3HC1,-0.322248641,0.1422971
9846,GAB2,-0.393570421,0.142330377
5216,PFN1,-0.269597695,0.142412056
7070,THY1,-0.207895584,0.142527366
57156,TMEM63C,0.27661145,0.142539797
23326,USP22,-0.215541112,0.142550971
2184,FAH,-0.704166657,0.142620543
152110,NEK10,0.564270224,0.142681736
221150,SKA3,1.406605905,0.142756386
9180,OSMR,0.271609076,0.142778689
137682,NDUFAF6,-0.536245158,0.142791508
4134,MAP4,-0.190473733,0.143015749
25999,CLIP3,0.221937444,0.143064539
132321,C4ORF33,0.397440269,0.143090459
27249,MMADHC,-0.299948581,0.143109228
171019,ADAMTS19,1.971391891,0.143155281
6909,TBX2,-1.091455955,0.143172257
11117,EMILIN1,-0.455771627,0.143176317
112476,PRRT2,0.217025638,0.143384744
8673,VAMP8,-0.574299891,0.143429429
201176,ARHGAP27,-0.731849072,0.143583912
23040,MYT1L,0.19714814,0.143621087
93624,TADA2B,0.326184028,0.143644136
5455,POU3F3,0.217280802,0.143660717
26258,BLOC1S6,-0.259535715,0.143841239
3140,MR1,0.594396134,0.143872316
5188,GATB,-0.378131082,0.143956498
2937,GSS,-0.40011072,0.144000529
10025,MED16,0.274980193,0.144012226
9409,PEX16,-0.442655842,0.144024936
8289,ARID1A,0.245316723,0.144103987
1855,DVL1,-0.255786488,0.14418418
91746,YTHDC1,-0.273256645,0.144249061
2022,ENG,-0.61682211,0.144271873
221496,LEMD2,-0.271270111,0.144302373
55230,USP40,0.576863411,0.144540813
1477,CSTF1,-0.295943173,0.144589264
10920,COPS8,-0.250428718,0.144737196
11145,PLAAT3,0.393513812,0.144738227
5682,PSMA1,-0.307360904,0.14488867
8636,SSNA1,-0.314903481,0.144942053
144108,SPTY2D1,-0.345726314,0.144952602
5331,PLCB3,0.406773233,0.145192531
57595,PDZD4,-0.197899963,0.145266035
83987,CCDC8,0.580944038,0.145454073
91283,MSANTD3,-0.334062895,0.145503985
23466,CBX6,0.201324132,0.145666354
84859,LRCH3,0.378531783,0.145878531
1613,DAPK3,-0.293343702,0.145943732
54414,SIAE,0.352469321,0.145958394
1347,COX7A2,-0.33031321,0.145966016
64960,MRPS15,-0.355034769,0.14608182
741,ZNHIT2,-0.37313416,0.146111678
51529,ANAPC11,-0.356462897,0.146177969
2288,FKBP4,-0.226004305,0.14620789
56124,PCDHB12,0.477272181,0.146376686
3704,ITPA,-0.356782444,0.14638997
3015,H2AZ1,-0.758750237,0.146401162
291,SLC25A4,-0.246562004,0.146461989
114781,BTBD9,-0.248900136,0.14653112
4118,MAL,-0.659906874,0.146644468
79159,NOL12,-0.368733531,0.146693978
2120,ETV6,0.336908452,0.146729597
5459,POU4F3,-1.632507248,0.146785467
140707,BRI3BP,0.205559432,0.146877861
64506,CPEB1,-0.338881217,0.146895797
55365,TMEM176A,-0.34746941,0.146980233
253430,IPMK,-0.282744626,0.1470117
1198,CLK3,-0.249401279,0.147053808
3699,ITIH3,0.583877492,0.14710745
115557,ARHGEF25,0.290282749,0.14713275
10609,P3H4,-0.475891032,0.147157887
3842,TNPO1,1.166712562,0.147211728
222183,SRRM3,0.259999042,0.147237411
10873,ME3,-0.289006646,0.147241403
1943,EFNA2,0.450128369,0.147242655
29899,GPSM2,-0.404452021,0.147316398
1465,CSRP1,0.224622018,0.147317881
2113,ETS1,-0.562737178,0.147377883
80019,UBTD1,-0.416993841,0.147420678
54965,PIGX,-0.447034072,0.147447978
6635,SNRPE,-0.635211675,0.147452747
590,BCHE,-0.902583166,0.147477062
387804,VSTM5,-0.547000942,0.147581428
23332,CLASP1,0.255336439,0.147641615
2170,FABP3,-0.45609926,0.147691026
10659,CELF2,0.191183084,0.147713641
54458,PRR13,-0.340368203,0.147761477
9736,USP34,0.234489948,0.147780361
4697,NDUFA4,-0.339921619,0.147789599
54344,DPM3,-0.5709479,0.147864095
7737,RNF113A,-0.419139367,0.147944071
51754,TMEM8B,-0.286158265,0.148069584
84246,MED10,-0.318298169,0.148125955
115992,RNF166,-0.353383994,0.148286689
1653,DDX1,-0.222290222,0.148354156
55262,TRAPPC14,-0.307218512,0.148400343
6653,SORL1,-0.248730074,0.148436435
92400,RBM18,-0.237878716,0.148452524
10509,SEMA4B,0.365535996,0.148618133
29966,STRN3,-0.216257439,0.148708728
6923,ELOB,-0.402799036,0.14874897
92597,MOB1B,0.347572498,0.148801501
9138,ARHGEF1,0.389119344,0.148806772
55173,MRPS10,-0.36217151,0.148902332
100144434,ETL4,0.266440623,0.148961892
83544,DNAL1,0.20642013,0.149028905
57608,JCAD,-0.268211832,0.149055719
63943,FKBPL,-0.47857749,0.149056632
5420,PODXL,0.394986429,0.149109932
3978,LIG1,-0.524075834,0.149128931
91404,SESTD1,0.237859325,0.149267316
7064,THOP1,-0.252316743,0.149333823
7001,PRDX2,-0.305791718,0.149380274
8724,SNX3,-0.262706962,0.149548821
3674,ITGA2B,-0.948011262,0.1496596
54093,SETD4,-0.695633446,0.149704365
90288,EFCAB12,0.74181939,0.149714249
131831,ERICH6,-0.835004273,0.149988666
708,C1QBP,-0.259856234,0.150062992
54963,UCKL1,-0.545701553,0.150118102
6342,SCP2,0.288137504,0.150227765
6789,STK4,0.260340718,0.150228629
8975,USP13,-0.290751044,0.150304919
10081,PDCD7,-0.304361623,0.150335479
64376,IKZF5,0.320263186,0.150380637
79657,RPAP3,-0.310768566,0.150474958
23046,KIF21B,0.287680465,0.150516167
8667,EIF3H,-0.24343718,0.150555439
1006,CDH8,0.266388736,0.150572502
10342,TFG,-0.238403128,0.150609055
10233,LRRC23,0.691540617,0.150637452
346689,KLRG2,-1.105514731,0.150651301
347862,GATD1,-0.332692324,0.150767185
201501,ZBTB7C,0.48738315,0.150780406
92255,LMBRD2,0.701785223,0.151169288
4718,NDUFC2,-0.360452378,0.151192011
28988,DBNL,-0.239628913,0.151313504
84249,PSD2,0.322944515,0.151382453
2932,GSK3B,0.231742167,0.151559223
9631,NUP155,0.328475629,0.151660597
64788,LMF1,0.472996889,0.151764035
153830,RNF145,0.22371566,0.151844124
27075,TSPAN13,-0.221688204,0.151923731
64761,PARP12,0.467177788,0.151963088
10480,EIF3M,-0.341322594,0.152040003
84288,EFCAB2,0.348699775,0.152074241
8751,ADAM15,-0.249116609,0.152264012
3777,KCNK3,-0.366982112,0.152297522
23136,EPB41L3,0.195666593,0.15230669
409,ARRB2,-0.312059138,0.152319583
9055,PRC1,-0.634412576,0.152590796
55669,MFN1,0.354001851,0.152592393
254013,ETFBKMT,0.535582343,0.152613477
644353,ZCCHC18,-0.184580061,0.152755169
64130,LIN7B,-0.46109764,0.152762373
81611,ANP32E,-0.212336823,0.15291106
204,AK2,-0.34977194,0.152922084
7358,UGDH,-0.303946199,0.152927614
6418,SET,-0.258533003,0.152975501
9855,FARP2,0.56225203,0.15311077
4437,MSH3,0.334193832,0.153115622
57140,RNPEPL1,0.364007619,0.15314192
8436,CAVIN2,-0.414355104,0.153219879
51234,EMC4,-0.263871252,0.153236139
27039,PKD2L2,0.741370995,0.153401601
622,BDH1,-0.211551022,0.15342524
10411,RAPGEF3,0.354208667,0.153532756
55636,CHD7,0.435794666,0.153625127
55652,SLC48A1,0.204338723,0.153813386
8476,CDC42BPA,0.22433892,0.153860707
151903,CCDC12,-0.536551193,0.153999817
113791,PIK3IP1,0.309093664,0.154055186
200879,LIPH,-1.783907652,0.154091672
2706,GJB2,-1.349025599,0.15420301
90113,VWA5B2,0.457945205,0.154226372
23417,MLYCD,-0.318233082,0.154412901
284323,ZNF780A,0.397554384,0.154486294
4927,NUP88,-0.245512999,0.154656045
23603,CORO1C,-0.205542295,0.15466986
10962,MLLT11,-0.236605814,0.15472035
100130733,LRRC70,2.503067696,0.154733065
125488,TTC39C,-0.287766841,0.154808443
51382,ATP6V1D,-0.278982984,0.154867613
5428,POLG,-0.464274823,0.154938893
112950,MED8,-0.342522946,0.154965095
79140,CCDC28B,-0.414600995,0.155108452
83660,TLN2,0.2236626,0.15512996
9636,ISG15,-1.088289367,0.155208851
3916,LAMP1,0.178908226,0.1553665
10723,SLC12A7,0.375083185,0.155401584
6165,RPL35A,-0.698176884,0.15545604
150726,FBXO41,0.263102199,0.155489703
151295,SLC23A3,-1.828831354,0.155513871
10207,PATJ,0.473919008,0.155575448
66004,LYNX1,-0.207989281,0.155609841
10927,SPIN1,0.194478871,0.155631764
23657,SLC7A11,0.353351448,0.155646718
11123,RCAN3,0.281798774,0.155752333
9677,PPIP5K1,-0.254893022,0.155797372
440435,GPR179,1.27039258,0.155835434
26225,ARL5A,0.210664276,0.155867949
6629,SNRPB2,-0.380419613,0.155869678
9915,ARNT2,-0.244214913,0.155956403
8886,DDX18,-0.462346467,0.156029442
79676,OGFOD2,-0.352762566,0.156151994
9747,TCAF1,-0.198990479,0.156170021
28969,BZW2,-0.237081564,0.156203876
9871,SEC24D,-0.312785861,0.156205047
54541,DDIT4,-0.273182549,0.156207532
5833,PCYT2,-0.281231996,0.156295374
55020,TTC38,0.506520565,0.156297656
150365,MEI1,-1.800825731,0.156350574
3625,INHBB,0.346881519,0.156495687
3429,IFI27,-0.410417157,0.156562635
7561,ZNF14,0.813680883,0.156741351
5994,RFXAP,-0.278467281,0.156849951
403313,PLPP6,-0.264062923,0.156895666
80213,TM2D3,-0.400153297,0.156904269
9349,RPL23,-0.358080493,0.157079559
25793,FBXO7,-0.342719213,0.1570962
22838,RNF44,0.253504322,0.157188695
127733,UBXN10,0.577581754,0.157193692
27254,CSDC2,-0.235192595,0.157342797
54708,MARCHF5,-0.229685347,0.157376771
957,ENTPD5,0.290492596,0.157446793
79627,OGFRL1,-0.22019996,0.157477718
3665,IRF7,-1.20370099,0.157532504
3735,KARS1,-0.229281192,0.157578399
23141,ANKLE2,0.302727162,0.157659056
6733,SRPK2,0.189244957,0.157677653
1270,CNTF,1.142733363,0.157729889
4731,NDUFV3,-0.318620942,0.157739661
2562,GABRB3,0.181835548,0.157883022
54751,FBLIM1,-0.708202994,0.157901707
222663,SCUBE3,0.413353051,0.157954608
23344,ESYT1,-0.680539587,0.158051026
64478,CSMD1,0.279667147,0.158162303
79415,CYBC1,-0.378247722,0.158404813
65993,MRPS34,-0.303501026,0.158430121
3316,HSPB2,-2.153134537,0.158620647
10672,GNA13,0.329031677,0.158622572
6652,SORD,-0.388488742,0.158749191
57804,POLD4,-0.539977008,0.158751731
56141,PCDHA7,-0.377058895,0.158821037
527,ATP6V0C,-0.22788578,0.158836301
152573,SHISA3,-1.985549771,0.158975528
27128,CYTH4,-0.798140696,0.159059384
79898,ZNF613,0.279173499,0.159108872
22864,R3HDM2,-0.235550859,0.159133047
4237,MFAP2,-0.853339221,0.159216767
2000,ELF4,-1.103114748,0.159303929
4045,LSAMP,0.202364983,0.159544748
6230,RPS25,-0.359584804,0.159641759
7126,TNFAIP1,-0.218561211,0.159676518
6361,CCL17,-1.203581459,0.159691046
5861,RAB1A,-0.189835855,0.159701082
55754,TMEM30A,-0.207435602,0.159835775
7274,TTPA,0.822923029,0.16003336
56099,PCDHGB7,0.341213275,0.160065057
22826,DNAJC8,-0.247368446,0.160066704
65263,PYCR3,-0.397048874,0.160068298
4292,MLH1,-0.540862727,0.160326748
27255,CNTN6,0.430717634,0.160334245
4713,NDUFB7,-0.410198091,0.160352591
84076,TKTL2,-1.121026978,0.160354373
22899,ARHGEF15,-0.921829095,0.160374859
40,ASIC2,-0.234367309,0.160380404
4869,NPM1,-0.333296883,0.16042097
81894,SLC25A28,-0.353543447,0.160581788
1819,DRG2,-0.237885772,0.160706641
5435,POLR2F,-0.354507635,0.160802224
10999,SLC27A4,-0.196110174,0.160868229
285368,PRRT3,0.264357328,0.160978353
26153,KIF26A,0.739534346,0.161033581
90293,KLHL13,0.235331178,0.161105603
116150,NUS1,-0.205138062,0.161152782
28511,NKIRAS2,-0.279926121,0.161495179
6185,RPN2,-0.194735726,0.161572601
55957,LIN37,-0.473672612,0.161589028
79716,NPEPL1,0.440365703,0.161592434
5036,PA2G4,-0.210247389,0.161785755
79734,KCTD17,-0.223687579,0.161885079
5705,PSMC5,-0.256308031,0.161905599
84446,BRSK1,-0.189172168,0.162041704
11055,ZPBP,0.913033822,0.162155128
2132,EXT2,-0.247825299,0.162284422
9640,ZNF592,0.323432883,0.162439365
8744,TNFSF9,-1.40652722,0.162443294
10410,IFITM3,-0.362421626,0.162571482
161725,OTUD7A,-0.249922101,0.16267442
83694,RPS6KL1,-0.289475484,0.162683844
11224,RPL35,-0.402415605,0.16274831
27286,SRPX2,-0.89837355,0.162881694
221079,ARL5B,-0.293343939,0.163009124
64901,RANBP17,0.617244983,0.163009975
59285,CACNG6,-0.863448515,0.163014848
257068,PLCXD2,0.279645906,0.163150681
79616,CCNJL,0.585087684,0.163191241
2222,FDFT1,-0.256333513,0.163274297
23259,DDHD2,-0.342398376,0.163371803
51309,ARMCX1,-0.239799023,0.163651949
27072,VPS41,0.195743169,0.16365595
1138,CHRNA5,1.034353971,0.163679285
5725,PTBP1,-0.489219908,0.163772686
56521,DNAJC12,-0.512757912,0.163819598
4795,NFKBIL1,-0.434575533,0.163848532
79884,MAP9,-0.192225765,0.163964561
9290,GPR55,0.949059228,0.164009615
10518,CIB2,-0.515158171,0.164045179
5297,PI4KA,-0.235844939,0.164141907
9232,PTTG1,-0.422310671,0.164160928
116449,CLNK,1.223345638,0.164164481
3880,KRT19,-1.948970742,0.164181803
51465,UBE2J1,-0.205788342,0.164194752
57030,SLC17A7,-0.227675274,0.164200397
148156,ZNF558,0.615300708,0.164242457
55041,PLEKHB2,-0.191740225,0.164248255
64975,MRPL41,-0.394505224,0.164281598
1241,LTB4R,-1.536307455,0.164335281
4924,NUCB1,-0.232526384,0.164373601
55069,TMEM248,-0.239041369,0.164476368
378,ARF4,-0.211099355,0.164494286
6634,SNRPD3,-0.29976328,0.16451196
148014,TTC9B,-0.360115977,0.164703333
10809,STARD10,-0.293398518,0.164750139
145389,SLC38A6,0.50103335,0.164800504
158326,FREM1,0.539026126,0.16494382
594,BCKDHB,-0.326916711,0.165013323
56977,STOX2,0.234985618,0.165043022
3708,ITPR1,0.219874435,0.16511644
1718,DHCR24,0.203383168,0.16512129
54943,DNAJC28,0.413161011,0.165241536
6588,SLN,-0.990399032,0.165265185
22929,SEPHS1,0.263196864,0.165320003
50846,DHH,-1.379574487,0.165425696
80709,AKNA,0.617562948,0.165459473
55037,PTCD3,0.296614845,0.165874662
51111,KMT5B,0.254101185,0.16591691
54862,CC2D1A,0.260557833,0.165941855
79086,SMIM7,-0.207758703,0.165965613
283871,PGP,-0.250213287,0.166023374
55700,MAP7D1,-0.209299562,0.166103556
81928,CABLES2,-0.317205112,0.166118666
2845,GPR22,-0.232397842,0.166160602
84678,KDM2B,0.316225126,0.166180976
347404,LANCL3,-0.585492253,0.166235415
23089,PEG10,-0.313031447,0.166308186
183,AGT,-0.668981074,0.166351157
374659,HDDC3,0.435345336,0.166490188
8427,ZNF282,0.246725034,0.166579497
5713,PSMD7,-0.283274063,0.166593097
225689,MAPK15,1.029603135,0.16660758
10455,ECI2,0.311690158,0.166784368
25843,MOB4,-0.250635666,0.166816169
80209,PROSER1,0.396600063,0.166817777
10125,RASGRP1,-0.203940723,0.166948955
161835,FSIP1,-1.151592425,0.166987173
29775,CARD10,-0.990517655,0.166992991
79830,ZMYM1,0.453456401,0.167046107
30845,EHD3,-0.267429647,0.167046602
57693,ZNF317,0.313902951,0.167160434
4919,ROR1,0.54832143,0.167200899
26097,CHTOP,-0.191582069,0.167263591
5747,PTK2,-0.20961717,0.167396636
388585,HES5,0.668286721,0.167419004
11211,FZD10,-0.847935969,0.167457862
7253,TSHR,0.513840605,0.167510321
39,ACAT2,-0.249429151,0.167568596
121278,TPH2,-1.345124692,0.167723534
10612,TRIM3,-0.206717103,0.167830944
4700,NDUFA6,-0.320645981,0.168192278
9823,ARMCX2,-0.192520437,0.168235246
115353,LRRC42,-0.303862235,0.168331803
8997,KALRN,0.197970413,0.168409494
1629,DBT,0.267729391,0.168448216
114757,CYGB,0.282758893,0.168657217
785,CACNB4,-0.211520759,0.168742903
6187,RPS2,-0.260260398,0.168853818
84894,LINGO1,-0.213409841,0.169021393
4145,MATK,-0.249125588,0.169153056
8241,RBM10,0.334365372,0.169214357
3149,HMGB3,-0.369605526,0.16942108
57129,MRPL47,-0.439341975,0.169716045
51128,SAR1B,-0.289725799,0.169719062
6453,ITSN1,0.207949988,0.169995706
4293,MAP3K9,-0.350870108,0.170137026
5629,PROX1,0.318219502,0.170236699
55353,LAPTM4B,-0.270143981,0.170342354
83590,TMUB1,-0.356199715,0.170438998
154790,CLEC2L,-0.255062411,0.170556568
9246,UBE2L6,-0.448321535,0.17058612
10445,MCRS1,-0.326063393,0.170702478
220972,MARCHF8,0.235236131,0.170878393
54623,PAF1,-0.293960606,0.170957375
79161,TMEM243,0.516243174,0.171028296
4726,NDUFS6,-0.416158796,0.171031221
4040,LRP6,0.26367835,0.171124997
10307,APBB3,-0.284796722,0.17115541
2660,MSTN,-1.156192983,0.171202628
131076,MIX23,-0.45270124,0.171283452
7507,XPA,-0.762428608,0.171304252
54970,TTC12,0.608604338,0.171334956
5000,ORC4,-0.300369146,0.171369768
10276,NET1,-0.381324501,0.171534399
56659,KCNK13,-0.675143055,0.171629895
8326,FZD9,0.525593463,0.171762501
4212,MEIS2,0.18739093,0.17179975
23316,CUX2,0.290363006,0.171880177
55291,PPP6R3,0.21449925,0.171917695
81846,SBF2,0.24627432,0.172094466
7542,ZFPL1,-0.340833457,0.172180519
26060,APPL1,0.216275826,0.172222586
140685,ZBTB46,-0.352382947,0.172282944
4698,NDUFA5,0.696967912,0.172315521
23284,ADGRL3,0.201938587,0.172340677
23636,NUP62,-0.262354383,0.172455625
