GeneID,Symbol,Score,P-value
27314,RAB30,0.108887792,0.040373761
79029,AFG2B,0.308303406,0.040459567
8721,EDF1,-0.168870896,0.040531911
10572,SIVA1,-0.158369193,0.040540143
89782,LMLN,-0.186560917,0.040567137
57496,MRTFB,0.025470842,0.040595551
2495,FTH1,0.036759596,0.040733195
51540,SCLY,0.066822613,0.040734632
81857,MED25,-0.152824492,0.040768314
5126,PCSK2,-0.126726467,0.040874835
1758,DMP1,0.139269686,0.04092077
5121,PCP4,-0.037538507,0.040926726
50863,NTM,0.003829386,0.040942152
51255,RNF181,0.012119374,0.041030265
11197,WIF1,0.233486687,0.041062549
10096,ACTR3,0.130623908,0.041082431
51428,DDX41,-0.045396414,0.041092869
123,PLIN2,0.117617556,0.041093643
51368,TEX264,-0.017869381,0.041111572
26040,SETBP1,0.125894207,0.041157675
51727,CMPK1,-0.051402351,0.041204155
5565,PRKAB2,0.361748376,0.041299339
3155,HMGCL,0.085683817,0.04135909
7053,TGM3,-0.208212595,0.04147048
5526,PPP2R5B,0.034263869,0.041567457
80301,PLEKHO2,0.194041558,0.041649049
11035,RIPK3,-0.058150136,0.041678108
2678,GGT1,-0.287596942,0.041702905
1903,S1PR3,0.124561591,0.041724055
5393,EXOSC9,-0.01190097,0.041774678
7745,ZKSCAN8,-0.009635762,0.041782271
55646,LYAR,0.001151168,0.041807597
59344,ALOXE3,0.403765747,0.041840128
254394,MCM9,-0.287701155,0.041849954
25824,PRDX5,-0.07213005,0.04186006
3931,LCAT,-0.443957554,0.042064754
164714,TTLL8,0.046749178,0.042153144
79863,RBFA,-0.030300235,0.042230643
23242,COBL,-0.169107984,0.042241199
10924,SMPDL3A,-0.088801209,0.042248078
10351,ABCA8,-0.011281452,0.042356323
29781,NCAPH2,-0.03057683,0.042370684
26578,OSTF1,0.152722409,0.042441215
3875,KRT18,0.185245371,0.042494813
154091,SLC2A12,0.078764483,0.042624956
1760,DMPK,-0.080568376,0.042633976
51371,POMP,-0.024889211,0.042652946
167359,NIM1K,-0.152239572,0.042753666
54148,MRPL39,0.12555349,0.042763096
3304,HSPA1B,0.549887977,0.042846248
3646,EIF3E,0.08189654,0.04286188
6231,RPS26,-0.012315425,0.042868008
550643,NBDY,0.03817771,0.04290278
8869,ST3GAL5,-0.046238147,0.042903645
221937,FOXK1,0.027056397,0.042922732
57333,RCN3,0.284888854,0.042988116
23201,FAM168A,0.050238096,0.043011305
11031,RAB31,0.022457572,0.043012238
6525,SMTN,0.497224757,0.043284476
7781,SLC30A3,-0.490843732,0.043376096
29923,HILPDA,0.320344634,0.043393558
8674,VAMP4,0.122174553,0.043495404
150465,TTL,0.083891594,0.043519045
5687,PSMA6,0.037554828,0.043593469
1356,CP,0.030857036,0.043631772
7263,TST,-0.158234042,0.043660984
54973,INTS11,-0.003129507,0.0437426
818,CAMK2G,-0.161708966,0.043869229
115207,KCTD12,-0.027252677,0.043913517
9443,MED7,0.001563951,0.044020358
7074,TIAM1,-0.056796653,0.044047161
27244,SESN1,-0.059977746,0.044110991
90843,TCEAL8,0.025932176,0.044111344
1039,CDR2,0.027989172,0.044112089
51434,ANAPC7,-0.090766796,0.044213901
3921,RPSA,-0.203269391,0.044238447
56144,PCDHA4,-0.098759208,0.044374215
765,CA6,3.989910844,0.044384446
713,C1QB,-0.091320692,0.044402498
60672,MIIP,1.781208062,0.044403961
157855,KCNU1,1.422133809,0.044417381
1307,COL16A1,0.07405359,0.044433613
7185,TRAF1,-0.013156628,0.044545008
650,BMP2,-0.1934637,0.044660983
4089,SMAD4,-0.008217267,0.04472804
79590,MRPL24,-0.040368883,0.044774277
1795,DOCK3,0.063761526,0.044837475
51035,UBXN1,-0.044618906,0.044845283
201799,TMEM154,0.98112115,0.045037114
151613,TTC14,0.002393747,0.045083894
84168,ANTXR1,-0.050904829,0.045087113
64754,SMYD3,0.001627762,0.045120475
5432,POLR2C,-0.05379814,0.045131204
10436,EMG1,0.134316826,0.045218059
9322,TRIP10,0.377682859,0.045219144
712,C1QA,0.394303144,0.045399162
1657,DMXL1,0.398165969,0.045425818
6334,SCN8A,-0.004476907,0.045431487
6708,SPTA1,0.050962989,0.045444949
79953,SYNDIG1,-0.177200184,0.045513456
9643,MORF4L2,0.090857427,0.045535175
23659,PLA2G15,0.127683295,0.045559415
441376,AARD,0.194633686,0.045578347
5329,PLAUR,1.942923636,0.045580994
162282,ANKFN1,0.049891624,0.045584571
26118,WSB1,0.312328253,0.045619264
114884,OSBPL10,-0.022444173,0.045666492
283298,OLFML1,-0.090260808,0.045723938
2138,EYA1,-0.168893461,0.045795382
54968,TMEM70,-0.066676719,0.045809069
5137,PDE1C,0.550113789,0.045840778
100170841,EPOP,-0.128178174,0.045848206
9026,HIP1R,0.013807317,0.04604866
282974,STK32C,-0.114236151,0.046092898
9793,CKAP5,0.05975565,0.046110837
9043,SPAG9,0.025568654,0.046114367
81620,CDT1,0.03909023,0.046161156
25831,HECTD1,0.059950558,0.046196035
7979,SEM1,-0.042080522,0.046273765
8543,LMO4,-0.075450302,0.046310468
4641,MYO1C,0.136321031,0.046368003
57680,CHD8,0.028986623,0.04638051
1297,COL9A1,0.903890315,0.046414977
4613,MYCN,-0.190376985,0.046416073
117154,DACH2,0.248524787,0.046497815
57713,SFMBT2,0.535435985,0.046500182
25977,NECAP1,0.061798729,0.04651428
283571,PROX2,-0.326937138,0.046554397
322,APBB1,-0.062217504,0.046596835
9194,SLC16A7,0.003938829,0.046622932
1108,CHD4,0.039098393,0.046623758
7134,TNNC1,-0.230553965,0.046629552
1041,CDSN,1.741186031,0.046653306
219899,TBCEL,0.044764581,0.046655121
26034,IPCEF1,-0.166274165,0.046677899
7105,TSPAN6,0.011702311,0.046681111
22909,FAN1,0.134270241,0.046685738
404037,HAPLN4,-0.052843767,0.046691419
78999,LRFN4,-0.01429492,0.046696558
220,ALDH1A3,-0.039224885,0.046702371
57646,USP28,0.113438525,0.0468546
26515,TIMM10B,-0.008042393,0.046867711
6595,SMARCA2,-0.084023798,0.046936155
642,BLMH,0.058466869,0.046999369
10490,VTI1B,-0.017315893,0.047070094
59269,HIVEP3,0.180792587,0.047077297
64094,SMOC2,-0.120230084,0.047112549
130560,SPATA3,-0.811262598,0.047119413
2309,FOXO3,0.143242199,0.047144469
8622,PDE8B,0.045335171,0.047170271
3627,CXCL10,0.7506338,0.047180567
6396,SEC13,0.050097518,0.047263438
1032,CDKN2D,0.021756538,0.047281014
163404,PLPPR5,0.087903605,0.047396101
4738,NEDD8,-0.073392428,0.047409649
199223,TTC21A,-0.147845138,0.047414638
132332,SMIM43,-0.147840511,0.047442495
395,ARHGAP6,0.553488445,0.047547847
6161,RPL32,-0.070055984,0.047559173
10449,ACAA2,-0.262656973,0.047615386
26354,GNL3,0.083488674,0.047676544
7035,TFPI,0.317759429,0.04768495
2671,GFER,0.119185386,0.04773296
29072,SETD2,0.064125743,0.047779455
54972,TMEM132A,0.026849187,0.047846984
57228,SMAGP,-0.270771106,0.047884446
23037,PDZD2,0.026040475,0.047977841
1104,RCC1,0.091404746,0.048017662
5223,PGAM1,0.137968944,0.048018766
5201,PFDN1,-0.004254307,0.048039022
727957,MROH1,0.142056562,0.048115261
51170,HSD17B11,0.05869926,0.048170716
10440,TIMM17A,-0.091637328,0.048187707
56994,CHPT1,0.037566949,0.048199346
5593,PRKG2,-0.008667048,0.048285741
7102,TSPAN7,-0.074143835,0.048307147
641371,ACOT1,-0.171809915,0.048356272
4826,NNAT,0.009430442,0.048416292
64795,RMND5A,0.016309775,0.048419986
26033,ATRNL1,-0.076899457,0.048485402
22989,MYH15,-0.348532923,0.048507971
9611,NCOR1,0.032774236,0.048535136
64326,COP1,0.46699928,0.048574317
93,ACVR2B,-0.0267677,0.048597171
3856,KRT8,0.002873598,0.048630898
282991,BLOC1S2,0.101450246,0.048705478
23580,CDC42EP4,-0.020491075,0.048715181
57822,GRHL3,0.585675123,0.0487247
25927,CNRIP1,0.018870464,0.048779836
131566,DCBLD2,0.122572235,0.048841834
54704,PDP1,0.215182344,0.048867347
6176,RPLP1,-0.114930844,0.048883025
64863,METTL4,0.015949337,0.048904707
56675,NRIP3,0.070713489,0.048906209
5130,PCYT1A,0.005422424,0.048936185
163126,EID2,-0.053139628,0.049089929
56270,WDR45B,0.139082114,0.04912053
2961,GTF2E2,0.064515218,0.049126231
5516,PPP2CB,-0.006965701,0.049200529
2287,FKBP3,-0.098021815,0.049213464
6641,SNTB1,-0.260763373,0.049218191
344387,CDKL4,-0.081447839,0.04929204
6400,SEL1L,0.028790285,0.049441143
51162,EGFL7,0.122829179,0.049635563
27229,TUBGCP4,0.075892955,0.049764845
3181,HNRNPA2B1,-0.000114276,0.049793866
84687,PPP1R9B,-0.053036803,0.049822256
54998,AURKAIP1,0.015855214,0.04984653
57546,PDP2,-0.01813818,0.0498567
50809,HP1BP3,-0.059696814,0.049887321
6750,SST,-0.271011785,0.049951102
2224,FDPS,0.012427875,0.049955433
6170,RPL39,0.084933584,0.050032727
147015,DHRS13,0.197595437,0.050054162
7345,UCHL1,-0.141982638,0.050061298
84081,NSRP1,0.056841007,0.050069516
149345,SHISA4,-0.173195758,0.050106358
6415,SELENOW,-0.12575799,0.050126968
4942,OAT,-0.042394833,0.050229359
55259,DNAI7,-0.374893397,0.050235876
253143,PRR14L,0.050452595,0.050253037
80274,SCUBE1,0.065619405,0.050334292
1583,CYP11A1,-0.594501015,0.050493027
56894,AGPAT3,-0.042610337,0.050497502
144097,SPINDOC,-0.003438771,0.05054684
23095,KIF1B,0.085934586,0.050568123
3996,LLGL1,0.046041108,0.050617867
57092,PCNP,0.118261916,0.050632975
1788,DNMT3A,0.050011381,0.050677062
115825,WDFY2,-0.18989016,0.050787028
81839,VANGL1,0.024019357,0.050879482
2898,GRIK2,-0.062852928,0.05093307
114783,LMTK3,-0.012679523,0.050934328
126003,TRAPPC5,0.003533229,0.050944544
157680,VPS13B,0.093274555,0.05095131
4714,NDUFB8,-0.152030558,0.050990035
64599,GIGYF1,-0.120265317,0.051000547
1973,EIF4A1,0.055262762,0.051029539
2987,GUK1,-0.111995736,0.05103975
83849,SYT15,-0.052619345,0.051046522
1211,CLTA,-0.064316489,0.051120079
80162,PGGHG,-0.581997625,0.051207972
6857,SYT1,-0.055169412,0.051237934
4046,LSP1,0.359451912,0.051277209
80854,SETD7,-0.005597717,0.051324659
8701,DNAH11,0.042735474,0.051342715
6792,CDKL5,0.130441193,0.05136979
27332,ZNF638,-0.040324873,0.051461842
8911,CACNA1I,0.04925605,0.051534773
23587,ELP5,0.013879629,0.051620345
26119,LDLRAP1,0.399726243,0.051637753
55844,PPP2R2D,-0.045799954,0.051648826
91663,MYADM,0.041977556,0.051786521
10489,LRRC41,0.05455928,0.051892159
388611,CD164L2,0.524285082,0.052020832
784,CACNB3,-0.179679093,0.052029758
10788,IQGAP2,-0.263141468,0.052123085
6748,SSR4,-0.034310327,0.052128729
80347,COASY,-0.142449785,0.052145529
9052,GPRC5A,0.508609926,0.052152623
78997,GDAP1L1,-0.040277153,0.052155068
51079,NDUFA13,-0.069846089,0.052271025
347273,CAVIN4,0.346472477,0.052293238
2171,FABP5,-0.247600266,0.052297711
5738,PTGFRN,0.219858086,0.052317917
5909,RAP1GAP,0.046066961,0.052337324
427,ASAH1,0.140218528,0.052384103
257218,SHPRH,0.032240014,0.052393864
7311,UBA52,-0.124098389,0.052495947
5874,RAB27B,0.130944247,0.052518704
26505,CNNM3,-0.005798948,0.052556005
10452,TOMM40,0.035015359,0.05259069
5253,PHF2,0.127144044,0.052625827
338322,NLRP10,0.965073445,0.052649973
10134,BCAP31,0.076978744,0.05275843
7324,UBE2E1,0.007190068,0.052819663
21,ABCA3,0.010464175,0.052841783
6195,RPS6KA1,0.2605312,0.052860365
114790,STK11IP,-0.123193544,0.052865454
1212,CLTB,-0.061418479,0.05287797
9060,PAPSS2,-0.286030937,0.05289553
9262,STK17B,0.148363346,0.052917087
56005,MYDGF,0.066515272,0.052919479
51768,TM7SF3,0.051713848,0.052940334
64943,NT5DC2,0.04658265,0.05297746
10767,HBS1L,0.053310864,0.053037168
6143,RPL19,0.210681452,0.05305903
23412,COMMD3,0.033625571,0.053065006
2018,EMX2,-0.01295356,0.053084146
537,ATP6AP1,-0.005672645,0.053099005
286046,XKR6,0.166795627,0.053138384
2918,GRM8,0.267727187,0.053253676
8650,NUMB,0.086040552,0.053270107
23741,EID1,-0.016098465,0.05337057
148398,SAMD11,0.676334422,0.053440149
11193,WBP4,0.115812174,0.053458502
162466,PHOSPHO1,0.006890467,0.053517442
57690,TNRC6C,0.117733084,0.053568098
9136,RRP9,0.005227824,0.053588144
10203,CALCRL,0.337924781,0.053647579
55095,SAMD4B,0.243941755,0.053651388
2115,ETV1,-0.07386059,0.053761572
51268,PIPOX,-0.04549999,0.053771891
5832,ALDH18A1,0.416273228,0.053894977
11007,CCDC85B,-0.16309867,0.053923603
132884,EVC2,0.122432575,0.054016228
10613,ERLIN1,0.278665386,0.054062945
3399,ID3,0.167543851,0.054133584
5287,PIK3C2B,-0.004068377,0.05422752
83892,KCTD10,0.064065808,0.054241099
3977,LIFR,-0.037319841,0.054243722
6345,SRL,-0.01106778,0.054329505
54882,ANKHD1,0.034373227,0.054375266
114785,MBD6,-0.037488371,0.054633322
54898,ELOVL2,-0.087220642,0.054663066
9204,ZMYM6,0.066898958,0.054760845
2123,EVI2A,1.616740809,0.054895769
196528,ARID2,0.016362198,0.054917094
8503,PIK3R3,0.02360226,0.054991039
9926,LPGAT1,0.059060136,0.055011849
6202,RPS8,-0.01403369,0.055052893
1337,COX6A1,-0.145007958,0.055088273
23140,ZZEF1,0.084423905,0.055152066
389813,AJM1,-0.12680452,0.05519981
5031,P2RY6,0.584592669,0.055243197
23072,HECW1,-0.021007447,0.055297864
4548,MTR,-0.114447454,0.05532526
7733,ZNF180,0.033974078,0.055427295
26175,LYSET,0.150654049,0.055441118
10057,ABCC5,0.085987025,0.055476123
1520,CTSS,0.299738502,0.055483566
83643,CCDC3,0.140522135,0.055508337
340543,TCEAL5,0.084020958,0.055519718
10273,STUB1,-0.182267776,0.055537323
7903,ST8SIA4,-0.041966702,0.055553069
255101,CFAP65,-0.213062386,0.055554771
1656,DDX6,0.045478736,0.055583102
54606,DDX56,-0.034828085,0.055604376
11234,HPS5,-0.046068753,0.055782466
774,CACNA1B,0.028701449,0.055884187
4649,MYO9A,0.135861862,0.055973259
388588,SMIM1,-0.011616952,0.055980721
55752,SEPTIN11,0.110272887,0.056005686
3074,HEXB,0.014864408,0.05603312
9513,FXR2,0.062877457,0.056052239
1730,DIAPH2,0.130321473,0.056101771
3029,HAGH,0.017196394,0.056220471
1902,LPAR1,-0.032271415,0.056223819
6651,SON,0.03072612,0.056238988
54511,HMGCLL1,0.012640375,0.056241376
54798,DCHS2,0.135685708,0.056266186
54978,SLC35F6,0.160694385,0.056420832
9343,EFTUD2,-0.160207234,0.056436698
4715,NDUFB9,-0.065874564,0.05644448
55054,ATG16L1,0.04537773,0.056460342
201965,RWDD4,0.142642573,0.056506195
5028,P2RY1,0.151370319,0.056689296
4147,MATN2,-0.267585319,0.056738064
10963,STIP1,-0.043687102,0.056797839
9218,VAPA,-0.052530952,0.056875876
55218,EXD2,-0.092827528,0.056897706
10161,LPAR6,0.052758321,0.056929895
220108,FAM124A,-0.219442041,0.056972177
8815,BANF1,-0.015194339,0.056977474
93100,NAPRT,-0.105347096,0.056994011
80152,CENPT,-0.167341908,0.057016196
5567,PRKACB,0.073835431,0.05707447
4356,MPP3,-0.022480642,0.057136616
51313,GASK1B,0.305212158,0.057164627
25802,LMOD1,0.14711304,0.057196569
1869,E2F1,-0.009809579,0.057228723
3336,HSPE1,-0.122865486,0.057247952
8086,AAAS,0.202979425,0.057302303
23333,DPY19L1,-0.02182895,0.057312021
84364,ARFGAP2,0.105244382,0.057328727
84709,MGARP,0.040380289,0.05735011
23066,CAND2,-0.164219812,0.057362283
2643,GCH1,-0.302289023,0.057378682
10891,PPARGC1A,-0.039150515,0.057390488
57664,PLEKHA4,0.362432034,0.057507535
91156,IGFN1,0.302007358,0.057545464
9267,CYTH1,-0.158371548,0.057552177
4753,NELL2,-0.010205835,0.057556432
170506,DHX36,-0.050149816,0.057628538
128240,NAXE,0.074365617,0.05763032
6711,SPTBN1,0.034845965,0.0576533
79870,BAALC,0.044140582,0.057735962
5434,POLR2E,-0.001618541,0.058177081
2885,GRB2,0.014910289,0.058180475
22911,WDR47,0.012090325,0.058256648
64105,CENPK,-0.254375033,0.058291449
11333,PDAP1,-0.125457295,0.058341797
6610,SMPD2,-0.264151344,0.058497751
55081,IFT57,0.007526268,0.058579422
653784,MZT2A,-0.070598351,0.058677729
8446,DUSP11,-0.072005229,0.058680919
23768,FLRT2,0.012214227,0.058684697
1933,EEF1B2,-0.102962113,0.058697803
126820,DNAI3,-0.353352608,0.058699486
9215,LARGE1,-0.085780201,0.058744034
90390,MED30,0.006360538,0.058786184
29103,DNAJC15,0.175514889,0.058875946
987,LRBA,0.006383085,0.058918339
130340,AP1S3,0.379696303,0.059055814
23174,ZCCHC14,0.028134787,0.0590876
55330,BLOC1S4,0.090013226,0.059104514
8663,EIF3C,0.129629157,0.05910886
256281,NUDT14,-0.029969244,0.059146317
10268,RAMP3,-0.25139783,0.059159892
10952,SEC61B,0.066266355,0.059167144
23545,ATP6V0A2,-0.014514296,0.059330134
10636,RGS14,-0.09140354,0.059334446
83940,TATDN1,0.378150503,0.05941416
65989,DLK2,0.038166467,0.059483976
5251,PHEX,0.972015418,0.059486828
6472,SHMT2,0.196865764,0.059509992
64859,NABP1,0.114805257,0.059524754
51780,KDM3B,-0.025126174,0.059546248
4763,NF1,0.160838351,0.059579553
84335,AKT1S1,0.080678284,0.059585173
56160,NSMCE3,0.024745648,0.059721541
220107,DLEU7,-0.138966855,0.059740493
7873,MANF,-0.008408111,0.059773191
26353,HSPB8,0.067736758,0.05992517
8834,TMEM11,0.01721851,0.059926544
26517,TIMM13,-0.174955604,0.060064877
1456,CSNK1G3,0.102213517,0.060185847
10954,PDIA5,0.943885651,0.060197528
23787,MTCH1,-0.047926863,0.060232086
28996,HIPK2,0.22726327,0.060321694
9361,LONP1,0.121749053,0.060374085
8985,PLOD3,0.070477314,0.06048901
7818,DAP3,0.022195429,0.060550154
2260,FGFR1,0.1136681,0.060707888
9645,MICAL2,0.121546677,0.060724472
2331,FMOD,0.080019617,0.060797176
10525,HYOU1,0.159403637,0.060861168
51018,RRP15,0.109239691,0.060893622
5013,OTX1,-0.212470447,0.060903525
11238,CA5B,-0.011113049,0.061021177
2923,PDIA3,0.081836237,0.061144168
139596,UPRT,-0.021103166,0.061194934
2892,GRIA3,0.047512222,0.061224409
6844,VAMP2,0.076728512,0.061281547
2934,GSN,0.159472069,0.061298892
7175,TPR,0.081064144,0.061307953
65108,MARCKSL1,-0.042861381,0.061365552
222865,TMEM130,0.013652803,0.061388247
10000,AKT3,-0.091544285,0.061442705
1823,DSC1,0.286547003,0.061579293
8233,ZRSR2,0.044237174,0.061626351
6241,RRM2,-0.4273271,0.061664532
495,ATP4A,1.474831669,0.061725028
734,OSGIN2,0.191136646,0.061746507
27341,RRP7A,-0.022516639,0.06187183
84617,TUBB6,0.109366501,0.061902241
51735,RAPGEF6,0.109593271,0.061940598
51573,GDE1,-0.107463721,0.061961092
6992,PPP1R11,-0.026529655,0.062108566
3315,HSPB1,0.129923807,0.062177475
29088,MRPL15,0.036136858,0.062244754
341883,LRRC9,0.239595249,0.062246498
81609,SNX27,0.01485134,0.0622577
5495,PPM1B,0.186172433,0.062266249
5520,PPP2R2A,0.113765525,0.062357298
9743,ARHGAP32,-0.085544314,0.0624854
7533,YWHAH,-0.063096196,0.062525557
5306,PITPNA,0.013988044,0.062565208
6252,RTN1,-0.120743892,0.062662673
154796,AMOT,0.023846015,0.062679792
25946,ZNF385A,0.038254156,0.062686731
5277,PIGA,0.111709851,0.062707335
51083,GAL,0.864919917,0.06277817
6950,TCP1,-0.000758796,0.062890305
10735,STAG2,0.069267739,0.062903959
5689,PSMB1,-0.054864692,0.062964463
58480,RHOU,-0.124861289,0.062998702
51074,APIP,0.179202058,0.063017665
5688,PSMA7,-0.036894713,0.063116833
23596,OPN3,0.175550213,0.06319854
8891,EIF2B3,-0.039943283,0.063257575
4074,M6PR,0.050037738,0.06327392
200845,KCTD6,0.307713845,0.063282704
252839,TMEM9,-0.040516556,0.063432663
2294,FOXF1,1.614109715,0.063514858
8566,PDXK,0.100552731,0.0636216
4267,CD99,-0.123677431,0.063629938
8924,HERC2,0.088463508,0.06365699
79762,C1ORF115,0.269750319,0.063671705
10776,ARPP19,0.015640593,0.063700732
1066,CES1,0.294356235,0.063744185
79664,ICE2,-0.18377184,0.063873779
85459,CEP295,-0.032478455,0.063875029
7403,KDM6A,-0.126102941,0.063915431
92609,TIMM50,0.091602072,0.063960059
10908,PNPLA6,-0.103517786,0.064059326
23384,SPECC1L,0.013063339,0.064059823
284207,METRNL,0.043175705,0.064067394
8550,MAPKAPK5,0.052754357,0.064076386
714,C1QC,0.157094816,0.064101123
10614,HEXIM1,-0.000687219,0.064190298
7458,EIF4H,-0.009714573,0.064333784
8125,ANP32A,-0.057979677,0.064461958
10438,C1D,0.004714331,0.064491521
100137049,PLA2G4B,0.933917183,0.064499719
5587,PRKD1,0.025101769,0.06464696
129563,DIS3L2,-0.061448194,0.06466005
1512,CTSH,0.159080813,0.064717952
80896,NPL,0.087339876,0.064761618
397,ARHGDIB,0.048390574,0.064818832
220382,FAM181B,0.061736809,0.064938263
56853,CELF4,-0.125111276,0.064992609
10220,GDF11,0.026878979,0.065018664
9796,PHYHIP,-0.175200906,0.065026678
5715,PSMD9,-0.118695114,0.065069736
84632,AFAP1L2,-0.097954794,0.065122387
1977,EIF4E,0.105667048,0.065155074
10919,EHMT2,0.015903551,0.065230713
27443,CECR2,-0.009433674,0.06538438
5693,PSMB5,-0.074706825,0.065414128
8737,RIPK1,-0.096758464,0.065417946
79411,GLB1L,-0.246932152,0.065430067
11282,MGAT4B,0.001166576,0.06552576
3912,LAMB1,0.081969279,0.065694815
57565,KLHL14,0.425777884,0.065697725
120892,LRRK2,0.32436706,0.06581928
8028,MLLT10,0.098137438,0.065902797
57524,CASKIN1,-0.03706954,0.06596976
515,ATP5PB,-0.061079497,0.066077242
124637,CYB5D1,0.001165983,0.066091987
3706,ITPKA,-0.290000094,0.066115317
93107,KCNG4,-0.378443136,0.066148434
64405,CDH22,0.089740738,0.066194165
89801,PPP1R3F,-0.036379052,0.066232579
72,ACTG2,-0.231030511,0.066238028
55695,NSUN5,0.000146559,0.066241993
2899,GRIK3,0.087973438,0.066248318
140738,TMEM37,-0.136031588,0.066290402
136227,COL26A1,0.144322107,0.066313626
55638,SYBU,-0.080666491,0.066435405
9202,ZMYM4,0.011092175,0.066444981
5438,POLR2I,-0.042438605,0.066468674
126328,NDUFA11,-0.107747208,0.066478627
79747,ADGB,0.039133385,0.066491513
339665,SLC35E4,-0.098929937,0.066508062
26230,TIAM2,0.091463862,0.066533379
60529,ALX4,0.923964345,0.066584019
4141,MARS1,0.114872838,0.066595744
9550,ATP6V1G1,-0.03526839,0.066606697
8665,EIF3F,0.022342931,0.066636497
55274,PHF10,0.307110328,0.066707666
9671,WSCD2,-0.105308631,0.066819547
27166,PRELID1,-0.094372537,0.066840019
5163,PDK1,0.166283929,0.066879574
84321,THOC3,-0.019903241,0.067109873
805,CALM2,-0.016457964,0.067124477
57187,THOC2,-0.006619207,0.067130298
6687,SPG7,0.13098125,0.067155464
344758,GPR149,-0.512414499,0.0672366
55252,ASXL2,0.092182826,0.067283086
51471,NAT8B,-0.248356894,0.067410057
388336,SHISA6,0.100529869,0.067500547
10653,SPINT2,-0.096051162,0.067577082
23317,DNAJC13,0.033596303,0.067630888
6141,RPL18,0.059712779,0.067653755
84239,ATP13A4,-0.39899704,0.067666955
991,CDC20,-0.556069911,0.067689409
57579,FAM135A,0.101832415,0.067804757
25791,NGEF,0.030970806,0.067885153
10437,IFI30,0.207538005,0.0679144
8192,CLPP,-0.133182016,0.067958697
285172,HYCC2,0.185352184,0.0680167
57146,LDAF1,-0.112149201,0.068075533
79147,FKRP,-0.147073608,0.068113645
27101,CACYBP,-0.004879973,0.068183485
6625,SNRNP70,0.15147934,0.068221256
64744,SMAP2,0.041127486,0.068274153
670,BPHL,-0.116467868,0.06833415
23064,SETX,0.035088139,0.068456715
4842,NOS1,0.102020948,0.068461208
23096,IQSEC2,-0.094438185,0.068534874
5831,PYCR1,0.825841239,0.068548103
25898,RCHY1,-0.030193523,0.06864366
54958,TMEM160,-0.175227596,0.068771961
4902,NRTN,-0.124171541,0.068820106
7837,PXDN,-0.077384215,0.068887656
401466,RBIS,0.134973228,0.068909755
26205,GMEB2,0.343681251,0.068960409
22937,SCAP,-0.073888295,0.069046172
55571,CNOT11,0.088516588,0.069111917
84557,MAP1LC3A,-0.079263315,0.069189789
57216,VANGL2,0.08989467,0.069362539
5362,PLXNA2,0.023516985,0.069404683
87769,GGACT,-0.390829934,0.069418711
7498,XDH,0.030438499,0.069558519
4645,MYO5B,-0.05502228,0.069675526
196383,RILPL2,0.047774664,0.069676585
5332,PLCB4,-0.065064958,0.069705273
8073,PTP4A2,0.150113582,0.069719953
29920,PYCR2,0.076036398,0.069887277
1690,COCH,0.135488558,0.069912178
154743,BMT2,0.090155937,0.069993058
2709,GJB5,-0.350973173,0.070047903
54785,BORCS6,-0.051815206,0.070051365
9321,TRIP11,0.110511884,0.070212442
3748,KCNC3,0.068319416,0.07058422
10781,ZNF266,0.001493637,0.070602077
27132,CPNE7,-0.101264629,0.070631514
4854,NOTCH3,0.110083735,0.070858644
54509,RHOF,-0.1820873,0.070922002
152559,PAQR3,0.083595427,0.071032712
23076,RRP1B,0.359854297,0.071035665
28972,SPCS1,-0.061726552,0.071065371
51320,MEX3C,0.190210136,0.071070272
23235,SIK2,0.386783661,0.071189315
23647,ARFIP2,0.101921987,0.071201723
283078,MKX,0.227059361,0.071378596
7991,TUSC3,-0.002961078,0.071392221
7351,UCP2,-0.125822254,0.071409672
1009,CDH11,-0.068395402,0.071411794
54676,GTPBP2,0.192073229,0.071443016
9113,LATS1,0.068886087,0.071450173
116986,AGAP2,-0.049069818,0.07151878
92691,TMEM169,-0.017288376,0.071518839
5125,PCSK5,0.342164838,0.071610221
93058,COQ10A,0.079827968,0.071616333
8540,AGPS,0.059736967,0.071653972
605,BCL7A,-0.077333411,0.071672789
9488,PIGB,-0.001464609,0.07168445
5912,RAP2B,-0.01055635,0.071684679
2831,NPBWR1,0.712378218,0.071708393
35,ACADS,-0.174885924,0.071782311
79145,CHCHD7,0.011843051,0.071978131
51124,IER3IP1,-0.029786728,0.072036326
4931,NVL,-0.071756057,0.072093409
29925,GMPPB,0.080471135,0.072105126
55884,WSB2,-0.11915007,0.072198202
55450,CAMK2N1,-0.025093153,0.072227312
6337,SCNN1A,-0.389620217,0.072244895
7267,TTC3,0.009680744,0.072270998
9521,EEF1E1,-0.106693775,0.072295716
79156,PLEKHF1,0.508808608,0.072312578
2548,GAA,0.119384348,0.072383134
164781,DAW1,-0.17410982,0.072407685
29118,DDX25,-0.021997074,0.072429365
6647,SOD1,-0.135313108,0.072482538
8649,LAMTOR3,-0.04764324,0.072484501
8560,DEGS1,0.001857903,0.072515228
147965,FAM98C,-0.073261991,0.072681075
286075,ZNF707,-0.022291225,0.072811024
1072,CFL1,-0.093695125,0.072853648
22,ABCB7,-0.011809027,0.072914229
56925,LXN,-0.072281108,0.072924533
54885,TBC1D8B,0.521723785,0.07293535
5447,POR,-0.006934114,0.072969996
23387,SIK3,0.256203643,0.073066699
